dataset_name,n_components,rmse_cv_global,mae_cv_global,q2_cv_global,r2_cv_global,fold_rmse_mean,fold_rmse_sd,fold_rmse_se,fold_mae_mean,fold_r2_mean,is_best_rmse,is_one_se_choice
sensitivity_remove_constant_all_near_constant,31,0.8431947843230146,0.649424965706482,0.6487212464426122,0.6487212464426122,0.8425873356458331,0.035423345495979947,0.01584180170389443,0.6494226076067615,0.6479801392885849,False,False
sensitivity_remove_constant_all_near_constant,32,0.8411408361971618,0.6470895790162954,0.6504305301943201,0.6504305301943201,0.8405507085539374,0.03485628585425784,0.01558820492265697,0.6470866177875283,0.6496902878973917,False,False
sensitivity_remove_constant_all_near_constant,33,0.843452804386585,0.6486596805662669,0.6485062289031367,0.6485062289031367,0.8428342544906064,0.03577761415044069,0.016000235462628753,0.6486582520939288,0.6477352860249319,False,False
sensitivity_remove_constant_all_near_constant,34,0.8430158877907772,0.6483745973721077,0.6488702888359699,0.6488702888359699,0.8423375535983,0.03746451348184434,0.016754639777872254,0.648371772679975,0.6480974812159197,False,False
sensitivity_remove_constant_all_near_constant,35,0.8426623736504639,0.6470656948188634,0.6491647157697912,0.6491647157697912,0.8419582638996861,0.03818754712842389,0.017077990254626543,0.647063933670125,0.6483683990795566,False,False
sensitivity_remove_constant_all_near_constant,36,0.8398834361218361,0.6450065311895892,0.6514748740751213,0.6514748740751213,0.8392276494705933,0.036744399792814554,0.016432595145832507,0.6450037393339901,0.6507018807683416,False,False
sensitivity_remove_constant_all_near_constant,37,0.8382506357286946,0.6437612649721836,0.6528286781330064,0.6528286781330064,0.8376079379137948,0.036339656100417894,0.016251588263899865,0.643757330205199,0.6520390264537161,False,False
sensitivity_remove_constant_all_near_constant,38,0.8367377745630301,0.6430659941031996,0.6540806856644803,0.6540806856644803,0.8361426363661509,0.034963124720026766,0.01563598471595663,0.6430625554073456,0.6532924049187606,True,False
sensitivity_remove_constant_all_near_constant,39,0.8375549503507632,0.6430372898037695,0.6534046915098184,0.6534046915098184,0.8370192232723243,0.03311270845345347,0.014808453404210775,0.6430334160217159,0.6526328637550781,False,False
sensitivity_remove_constant_all_near_constant,40,0.8405091334843985,0.6458610242986129,0.6509553913179049,0.6509553913179049,0.839969677714377,0.03335195957832515,0.014915449759992051,0.645857846316325,0.6501679438577405,False,False
sensitivity_remove_constant_all_near_constant,41,0.8409394827375102,0.6462208687554012,0.6505978710115385,0.6505978710115385,0.8403515707689431,0.0348153924836579,0.015569916851358858,0.6462170766844045,0.6498733385489961,False,False
sensitivity_remove_constant_all_near_constant,42,0.8417726072266208,0.6467061364226173,0.649905217922175,0.649905217922175,0.8411383179949521,0.036185850845849805,0.016182804462997684,0.6467023826773894,0.6492109231402793,False,False
sensitivity_remove_constant_all_near_constant,43,0.8438743801334464,0.6487195435205068,0.6481547728871633,0.6481547728871633,0.8431977785706153,0.03740250799397592,0.016726910080701887,0.6487152262169853,0.6475157886071724,False,False
sensitivity_remove_constant_all_near_constant,44,0.8468325759302191,0.6486264203195811,0.645683667228423,0.645683667228423,0.8460848395753244,0.039399146868089846,0.017619834130509365,0.6486226805054945,0.645114085632809,False,False
sensitivity_remove_constant_all_near_constant,45,0.8498756268837202,0.6481497963823707,0.6431326555670327,0.6431326555670327,0.8488918970541597,0.04530663032323805,0.020261741046842707,0.648144575628368,0.6426385580519831,False,False
sensitivity_remove_constant_all_near_constant,46,0.854654721953831,0.6488485811585916,0.639107835512899,0.639107835512899,0.853393809183229,0.05146931387185766,0.023017776914549322,0.6488426579265557,0.6387090409344094,False,False
sensitivity_remove_constant_all_near_constant,47,0.8628188462322338,0.6485518292558462,0.6321800293268411,0.6321800293268411,0.860911060233847,0.06371243601986443,0.028493067590504597,0.6485456290742395,0.631939281536908,False,False
sensitivity_remove_constant_all_near_constant,48,0.8680438944624731,0.649010400797429,0.6277116607102544,0.6277116607102544,0.8657003399397196,0.0708654507635455,0.03169199303269042,0.649004309929287,0.6275316219083862,False,False
sensitivity_remove_constant_all_near_constant,49,0.864969173288405,0.6471842253933128,0.6303443744274362,0.6303443744274362,0.862818534437553,0.06775200817627472,0.030299619178854365,0.6471775779511455,0.6301279937818594,False,False
sensitivity_remove_constant_all_near_constant,50,0.8638435265773031,0.6457012145018862,0.6313058673926997,0.6313058673926997,0.8617374596557728,0.06699400201502054,0.02996062851806876,0.6456944007229034,0.6310706797728639,False,False
